755b8cb6b35d14032122bf1a95d530d972425568cbcdc4abd2b0f57217252322,1537974532632
a27883e68338275d3d255f8c7b233e3b8eb3335ef15a303b219a8f380335f3d4,1537974538416
056f00aad1a8edb61afa8e24c23fdc13d51703ae0cece60fb404052e8d32223b,1537974544578
8e6db4eb0dc0ca48d9616058b2d6fa24bbbb673cd139e3b851790340c1f07474,1537974554273
c0e0c7dbfae0b0deefd2372c75a9933eafe9be2ded8a62169373e7b21c26757b,1537974561030
76f3b9fdb41cd5648fb8d1b7d327ff435294f4e2c3dbf5e34f4bccb8d0f075b2,1537974567047
6eaa697e5f6007bceaf8eb9022606fe8831c7d0e7b48c27aa1364c53d577d47c,1537974573262
8fc0f992c4ed9e2fa9c369f8c298f69729c599f39f4b2e27e415d01b86e80dfa,1537974579635
234014361a0655e38eeaf35926d8a84681d4b682e99c6716dca792ba293c1628,1537974582504
770079f81a60d458b43b6f8423bc644eba354316d29613d3bf4de6f50ffa5bf0,1537974587452
19901984d6604e3a0e7d6f12eb14b97c91f147e9105fcdad5fae4fe28b657375,1537974591638
2f19f5a30fe167412060b0dd9d275ad261fe8f5151cd52346ae9d347442f323d,1537974597622
0bf4f7afc048e33e222d5067e04d77e291aedae86cd36d1e5d21b6eb7a9eb4da,1537974603671
b13f157d15807c674c17c20ce4f817c15820e53ad6b1437fcd538bd9bee91d5c,1537974612260
c92e489bb7c4aa477164da1b12247524b37259f389541135aab4339d71ca822d,1537974617162
49769275a93e089ba3c8675e3fb8ea7b465131e8c617f60a7589e5c7110b99b1,1537974623525
8b764255835d337cbcce0d8ef2ecd3bd3978deaaeb60d82cc459bfa5aa9ca089,1537974631589
c12173451a17bd549d888f85724c0c651378a500bfdc386ec98e4d9b95058e40,1537974639792
c0ad86a76129272700059d2f71261006a443c665abba65e4ca9aa881e24765aa,1537974644271
482e2cee8bd1622b42552c0526305cd486ac8fb8c14906aa68fd4f2341688690,1537974648322
313c729569067665c85397d6166f2a11b4c52e8b720c9b64e70d09f5f3dccfb2,1537974655600
ac805102e9eca697fd0f40706319aca3664da87ef565f013c005676df2542d62,1537974663401
37ab66c19a5003fb64c5ae4537390843b3c3fc1fffffa45235e5b5c03b61f3ff,1537974667360
b1926d875f139013474e408d744db88f318fcd527baf496f1ae74692b20a9f37,1537974672308
5d4793cca0448c4315dd2b61d83eeadcb33defa8c130bc40f048c95ab3bc7c50,1537974676922
63694db77f94d492de899bc26b8eb4a9979f96c1bee32355c5bcc76328a13654,1537974684425
c73b58ffa84573224fd4c0dad296d919751029f3b63bec7879ed63ceb7a9d42e,1537974690036
null,1537974694417
5856e19f423099f44817ca6d04122f4a75448280219ca22072437b7acbb802fd,1537974695611
0ac1e6c91ae93397490a700d5468a70fa37a3c9d2a727b09f32653874e1a9382,1537974704550
4d6038a1be1746757bc1aeb26e218307e4fdc00faed7dfdc7e4b8c3f3dcb2c1b,1537974710207
c4662fe21b66cce74d1a3cfa4ffde9a860f03f9cdf13a3f2dc50881bf00478fe,1537974714890
ad5da675d672f4ce832a917564480f18fbf0157aa6931d4098fa4942bc309ea0,1537974725414
05ee39219a7691716864b34a466179f9d0860d0f3caf9cf50e83797cd5eea3fa,1537974729413
4aa64266f2827d6c9dea01d67a900fde991d9911f51f9c1318f11e6870fe3624,1537974733839
13341965192e28161d7cc6d55967f55576c5e56b683385fb14f85900ed157f02,1537974741502
c733e34f0387b60ef85bd6178fc87ad201c8d9c7ef2bce884212f2ef86fbc0c2,1537974745682
b660c96f6bb80243812d83e20bb745ed29ef489f8fecebe3e321bbf06ca5f714,1537974752354
5d0b791db1b3dc302f048b8a916a915a181063eb4eab70d6fa7ec288136b5c0f,1537974759114
4cfef056138615b9dab54ba2bca7cda3d81b3162431954be808594f44fcf438d,1537974768661
9983c20eb87ed3944cacee806aa1500c33c40643ffa25217812adbd3c05bef4c,1537974775108
6ab1db9e3b0d802082adb72878cfd1862dd2ed64bf80dd2b1675d060cbc8de39,1537974782438
e8a706b25a59f059830d8ba8227dd899d2d3d644d26547e34d652135fee3638c,1537974793120
95c790b7f5d7689f2f0cab2e320ef2bcdbc05561d8e4bfd32399b70f913048f9,1537974799307
ee3eba6bced118299d02cdbb807e042a746f40e082028002ed929e9b083f81d0,1537974803355
8041c4ef6d56707019a44790e42f30c14e51af96403351bf8c89d79e998f70bb,1537974810821
84bf907093631885fa4514b4f7c84047ad7addccde3a73e2623289af9c6441c9,1537974816355
ad5f2d048e639ce86993b5e5b3a16774e5b4c1c548d5a39e0f5dc087436bfdf9,1537974824653
a977cf7664faf42302ef71213597b21bea412edfb1607a0748cfb3cf3f97c998,1537974828170
9c807756f5ef25e5a9f514e0035fcf0a5ac1a5bac3531487996237c6676336ab,1537974833235
2aae13aee31970b35789f3f6a7274c1c5f7ac25452b42aa3a0299b16d8e9cb0e,1537974839132
b88d8c225d30ac0ce958b5b6334d1db0f7da59f31a1ab488a8f8de51d3b12e9c,1537974844449
null,1537974850693
70e058ff29c62e9877c95bd53a416b80c6ff0cef467a6e89b26e509758fc68ca,1537974856422
bc91697e1e5b7ba3e683a113eeb210dbad8134498a9b6878aa3a3b41940482dc,1537974861933
17a01f97507c63590e0da519aee5762dde0c0f28d32e6945ab8e0df921aad136,1537974865874
528a1fb607593c8f379de0356ede8e52cf3395b6de31ab2228e00b6f5c505c2b,1537974875154
eb6038a814ac502f6715081ef9c759266e99f96012b4e875f243aa04cafae245,1537974882473
c2f018b13728160b1e0ec1ade52d608099d506b1756d32964ae7f18d366c0e82,1537974887193
5af2cffff9044eb15c79bff9f316c03654c5d9c9399cd1a9e13018d94669522b,1537974892448
a2f1b97e62a892b7509123e7462b7383a2d7ea884eb088ca200ea46bfe572c2e,1537974897670
2b6d0fc347139aa8c3fc1ea3a430dc9568385569b806ac1eb0f62884265bf754,1537974904251
9d2ec12c0dfd711358d3468951d6c9b3ea451ef7b2eff9c16f9a5c8111286855,1537974913635
1fed6c6776727be7868bb376d7d4ca337289b5e31a3505c0a99af1de09a8556b,1537974920222
df56745add63caaed0171ed82d251637b00a9024268f07aa7c305b5f02a6ff9b,1537974926612
6ebf3497f276866e50e84130efdcd19d32b689c747aca43ef41a0ff7bb0e5808,1537974934170
ad7f6d00a0bbbab862d21be4acee3f0db3a176478d38032bf558ab67550abd88,1537974939932
